349;naval_base;2872.00;9.50;1389.00;0.46;5505
362;naval_base;2872.00;9.50;1389.00;0.46;5505
374;naval_base;2872.00;9.50;1389.00;0.46;5505
377;naval_base;2872.00;9.50;1389.00;0.46;5505
399;naval_base;2872.00;9.50;1389.00;0.46;5505
408;naval_base;2872.00;9.50;1389.00;0.46;5505
485;naval_base;2872.00;9.50;1389.00;0.46;5505
490;naval_base;2872.00;9.50;1389.00;0.46;5505
515;naval_base;2872.00;9.50;1389.00;0.46;5505
540;naval_base;2872.00;9.50;1389.00;0.46;5505
542;naval_base;2872.00;9.50;1389.00;0.46;5505
567;naval_base;2872.00;9.50;1389.00;0.46;5505
568;naval_base;2872.00;9.50;1389.00;0.46;5505
575;naval_base;2872.00;9.50;1389.00;0.46;5505
705;naval_base;2872.00;9.50;1389.00;0.46;5505
717;naval_base;2872.00;9.50;1389.00;0.46;5505
719;naval_base;2872.00;9.50;1389.00;0.46;5505
737;naval_base;2872.00;9.50;1389.00;0.46;5505
743;naval_base;2872.00;9.50;1389.00;0.46;5505
750;naval_base;2872.00;9.50;1389.00;0.46;5505
758;naval_base;2872.00;9.50;1389.00;0.46;5505
761;naval_base;2872.00;9.50;1389.00;0.46;5505
782;naval_base;2872.00;9.50;1389.00;0.46;5505
788;naval_base;2872.00;9.50;1389.00;0.46;5505
792;naval_base;2872.00;9.50;1389.00;0.46;5505
799;naval_base;2872.00;9.50;1389.00;0.46;5505
819;naval_base;2872.00;9.50;1389.00;0.46;5505
848;naval_base;2872.00;9.50;1389.00;0.46;5505
849;naval_base;2872.00;9.50;1389.00;0.46;5505
851;naval_base;2872.00;9.50;1389.00;0.46;5505
854;naval_base;2872.00;9.50;1389.00;0.46;5505
855;naval_base;2872.00;9.50;1389.00;0.46;5505
859;naval_base;2872.00;9.50;1389.00;0.46;5505
865;naval_base;2872.00;9.50;1389.00;0.46;5505
866;naval_base;2872.00;9.50;1389.00;0.46;5505
873;naval_base;2872.00;9.50;1389.00;0.46;5505
895;naval_base;2872.00;9.50;1389.00;0.46;5505
898;naval_base;2872.00;9.50;1389.00;0.46;5505
905;naval_base;2872.00;9.50;1389.00;0.46;5505
912;naval_base;2872.00;9.50;1389.00;0.46;5505
955;naval_base;2872.00;9.50;1389.00;0.46;5505
957;naval_base;2872.00;9.50;1389.00;0.46;5505
959;naval_base;2872.00;9.50;1389.00;0.46;5505
962;naval_base;2872.00;9.50;1389.00;0.46;5505
964;naval_base;2872.00;9.50;1389.00;0.46;5505
970;naval_base;2872.00;9.50;1389.00;0.46;5505
976;naval_base;2872.00;9.50;1389.00;0.46;5505
979;naval_base;2872.00;9.50;1389.00;0.46;5505
980;naval_base;2872.00;9.50;1389.00;0.46;5505
986;naval_base;2872.00;9.50;1389.00;0.46;5505
989;naval_base;2872.00;9.50;1389.00;0.46;5505
994;naval_base;2872.00;9.50;1389.00;0.46;5505
998;naval_base;2872.00;9.50;1389.00;0.46;5505
1002;naval_base;2872.00;9.50;1389.00;0.46;5505
1003;naval_base;2872.00;9.50;1389.00;0.46;5505
1005;naval_base;2872.00;9.50;1389.00;0.46;5505
1009;naval_base;2872.00;9.50;1389.00;0.46;5505
1013;naval_base;2872.00;9.50;1389.00;0.46;5505
1014;naval_base;2872.00;9.50;1389.00;0.46;5505
1018;naval_base;2872.00;9.50;1389.00;0.46;5505
1019;naval_base;2872.00;9.50;1389.00;0.46;5505
1020;naval_base;2872.00;9.50;1389.00;0.46;5505
1024;naval_base;2872.00;9.50;1389.00;0.46;5505
1025;naval_base;2872.00;9.50;1389.00;0.46;5505
1029;naval_base;2872.00;9.50;1389.00;0.46;5505
1033;naval_base;2872.00;9.50;1389.00;0.46;5505
1038;naval_base;2872.00;9.50;1389.00;0.46;5505
1041;naval_base;2872.00;9.50;1389.00;0.46;5505
1042;naval_base;2872.00;9.50;1389.00;0.46;5505
1047;naval_base;2872.00;9.50;1389.00;0.46;5505
1048;naval_base;2872.00;9.50;1389.00;0.46;5505
1051;naval_base;2872.00;9.50;1389.00;0.46;5505
1052;naval_base;2872.00;9.50;1389.00;0.46;5505
1054;naval_base;2872.00;9.50;1389.00;0.46;5505
1055;naval_base;2872.00;9.50;1389.00;0.46;5505
1061;naval_base;2872.00;9.50;1389.00;0.46;5505
1063;naval_base;2872.00;9.50;1389.00;0.46;5505
1065;naval_base;2872.00;9.50;1389.00;0.46;5505
1067;naval_base;2872.00;9.50;1389.00;0.46;5505
1077;naval_base;2872.00;9.50;1389.00;0.46;5505
1085;naval_base;2872.00;9.50;1389.00;0.46;5505
1091;naval_base;2872.00;9.50;1389.00;0.46;5505
1096;naval_base;2872.00;9.50;1389.00;0.46;5505
1098;naval_base;2872.00;9.50;1389.00;0.46;5505
1104;naval_base;2872.00;9.50;1389.00;0.46;5505
1112;naval_base;2872.00;9.50;1389.00;0.46;5505
1117;naval_base;2872.00;9.50;1389.00;0.46;5505
1118;naval_base;2872.00;9.50;1389.00;0.46;5505
1119;naval_base;2872.00;9.50;1389.00;0.46;5505
1127;naval_base;2872.00;9.50;1389.00;0.46;5505
1130;naval_base;2872.00;9.50;1389.00;0.46;5505
1132;naval_base;2872.00;9.50;1389.00;0.46;5505
1135;naval_base;2872.00;9.50;1389.00;0.46;5505
1136;naval_base;2872.00;9.50;1389.00;0.46;5505
1145;naval_base;2872.00;9.50;1389.00;0.46;5505
1149;naval_base;2872.00;9.50;1389.00;0.46;5505
1155;naval_base;2872.00;9.50;1389.00;0.46;5505
1156;naval_base;2872.00;9.50;1389.00;0.46;5505
1157;naval_base;2872.00;9.50;1389.00;0.46;5505
1158;naval_base;2872.00;9.50;1389.00;0.46;5505
1159;naval_base;2872.00;9.50;1389.00;0.46;5505
1160;naval_base;2872.00;9.50;1389.00;0.46;5505
1163;naval_base;2872.00;9.50;1389.00;0.46;5505
1164;naval_base;2872.00;9.50;1389.00;0.46;5505
1165;naval_base;2872.00;9.50;1389.00;0.46;5505
1167;naval_base;2872.00;9.50;1389.00;0.46;5505
1168;naval_base;2872.00;9.50;1389.00;0.46;5505
1173;naval_base;2872.00;9.50;1389.00;0.46;5505
1175;naval_base;2872.00;9.50;1389.00;0.46;5505
1179;naval_base;2872.00;9.50;1389.00;0.46;5505
1182;naval_base;2872.00;9.50;1389.00;0.46;5505
1184;naval_base;2872.00;9.50;1389.00;0.46;5505
1190;naval_base;2872.00;9.50;1389.00;0.46;5505
1191;naval_base;2872.00;9.50;1389.00;0.46;5505
1194;naval_base;2872.00;9.50;1389.00;0.46;5505
1198;naval_base;2872.00;9.50;1389.00;0.46;5505
1200;naval_base;2872.00;9.50;1389.00;0.46;5505
1201;naval_base;2872.00;9.50;1389.00;0.46;5505
1204;naval_base;2872.00;9.50;1389.00;0.46;5505
1205;naval_base;2872.00;9.50;1389.00;0.46;5505
1208;naval_base;2872.00;9.50;1389.00;0.46;5505
1209;naval_base;2872.00;9.50;1389.00;0.46;5505
1214;naval_base;2872.00;9.50;1389.00;0.46;5505
1220;naval_base;2872.00;9.50;1389.00;0.46;5505
1221;naval_base;2872.00;9.50;1389.00;0.46;5505
1224;naval_base;2872.00;9.50;1389.00;0.46;5505
1229;naval_base;2872.00;9.50;1389.00;0.46;5505
1237;naval_base;2872.00;9.50;1389.00;0.46;5505
1238;naval_base;2872.00;9.50;1389.00;0.46;5505
1242;naval_base;2872.00;9.50;1389.00;0.46;5505
1243;naval_base;2872.00;9.50;1389.00;0.46;5505
1244;naval_base;2872.00;9.50;1389.00;0.46;5505
1246;naval_base;2872.00;9.50;1389.00;0.46;5505
1252;naval_base;2872.00;9.50;1389.00;0.46;5505
1261;naval_base;2872.00;9.50;1389.00;0.46;5505
1262;naval_base;2872.00;9.50;1389.00;0.46;5505
1263;naval_base;2872.00;9.50;1389.00;0.46;5505
1269;naval_base;2872.00;9.50;1389.00;0.46;5505
1273;naval_base;2872.00;9.50;1389.00;0.46;5505
1277;naval_base;2872.00;9.50;1389.00;0.46;5505
1281;naval_base;2872.00;9.50;1389.00;0.46;5505
1283;naval_base;2872.00;9.50;1389.00;0.46;5505
1284;naval_base;2872.00;9.50;1389.00;0.46;5505
1285;naval_base;2872.00;9.50;1389.00;0.46;5505
1286;naval_base;2872.00;9.50;1389.00;0.46;5505
1288;naval_base;2872.00;9.50;1389.00;0.46;5505
1289;naval_base;2872.00;9.50;1389.00;0.46;5505
1291;naval_base;2872.00;9.50;1389.00;0.46;5505
1293;naval_base;2872.00;9.50;1389.00;0.46;5505
1298;naval_base;2872.00;9.50;1389.00;0.46;5505
1300;naval_base;2872.00;9.50;1389.00;0.46;5505
1301;naval_base;2872.00;9.50;1389.00;0.46;5505
1302;naval_base;2872.00;9.50;1389.00;0.46;5505
1306;naval_base;2872.00;9.50;1389.00;0.46;5505
1310;naval_base;2872.00;9.50;1389.00;0.46;5505
1314;naval_base;2872.00;9.50;1389.00;0.46;5505
1315;naval_base;2872.00;9.50;1389.00;0.46;5505
1316;naval_base;2872.00;9.50;1389.00;0.46;5505
1321;naval_base;2872.00;9.50;1389.00;0.46;5505
1323;naval_base;2872.00;9.50;1389.00;0.46;5505
1329;naval_base;2872.00;9.50;1389.00;0.46;5505
1330;naval_base;2872.00;9.50;1389.00;0.46;5505
1332;naval_base;2872.00;9.50;1389.00;0.46;5505
1337;naval_base;2872.00;9.50;1389.00;0.46;5505
1339;naval_base;2872.00;9.50;1389.00;0.46;5505
1340;naval_base;2872.00;9.50;1389.00;0.46;5505
1342;naval_base;2872.00;9.50;1389.00;0.46;5505
1345;naval_base;2872.00;9.50;1389.00;0.46;5505
1347;naval_base;2872.00;9.50;1389.00;0.46;5505
1349;naval_base;2872.00;9.50;1389.00;0.46;5505
1351;naval_base;2872.00;9.50;1389.00;0.46;5505
1353;naval_base;2872.00;9.50;1389.00;0.46;5505
1354;naval_base;2872.00;9.50;1389.00;0.46;5505
1356;naval_base;2872.00;9.50;1389.00;0.46;5505
1358;naval_base;2872.00;9.50;1389.00;0.46;5505
1360;naval_base;2872.00;9.50;1389.00;0.46;5505
1361;naval_base;2872.00;9.50;1389.00;0.46;5505
1363;naval_base;2872.00;9.50;1389.00;0.46;5505
1366;naval_base;2872.00;9.50;1389.00;0.46;5505
1368;naval_base;2872.00;9.50;1389.00;0.46;5505
1369;naval_base;2872.00;9.50;1389.00;0.46;5505
1370;naval_base;2872.00;9.50;1389.00;0.46;5505
1372;naval_base;2872.00;9.50;1389.00;0.46;5505
1375;naval_base;2872.00;9.50;1389.00;0.46;5505
1376;naval_base;2872.00;9.50;1389.00;0.46;5505
1379;naval_base;2872.00;9.50;1389.00;0.46;5505
1381;naval_base;2872.00;9.50;1389.00;0.46;5505
1382;naval_base;2872.00;9.50;1389.00;0.46;5505
1385;naval_base;2872.00;9.50;1389.00;0.46;5505
1386;naval_base;2872.00;9.50;1389.00;0.46;5505
1387;naval_base;2872.00;9.50;1389.00;0.46;5505
1388;naval_base;2872.00;9.50;1389.00;0.46;5505
1389;naval_base;2872.00;9.50;1389.00;0.46;5505
1391;naval_base;2872.00;9.50;1389.00;0.46;5505
1393;naval_base;2872.00;9.50;1389.00;0.46;5505
1398;naval_base;2872.00;9.50;1389.00;0.46;5505
1401;naval_base;2872.00;9.50;1389.00;0.46;5505
1403;naval_base;2872.00;9.50;1389.00;0.46;5505
1404;naval_base;2872.00;9.50;1389.00;0.46;5505
1408;naval_base;2872.00;9.50;1389.00;0.46;5505
1410;naval_base;2872.00;9.50;1389.00;0.46;5505
1411;naval_base;2872.00;9.50;1389.00;0.46;5505
1413;naval_base;2872.00;9.50;1389.00;0.46;5505
1415;naval_base;2872.00;9.50;1389.00;0.46;5505
1416;naval_base;2872.00;9.50;1389.00;0.46;5505
1418;naval_base;2872.00;9.50;1389.00;0.46;5505
1419;naval_base;2872.00;9.50;1389.00;0.46;5505
1421;naval_base;2872.00;9.50;1389.00;0.46;5505
1422;naval_base;2872.00;9.50;1389.00;0.46;5505
1423;naval_base;2872.00;9.50;1389.00;0.46;5505
1427;naval_base;2872.00;9.50;1389.00;0.46;5505
1428;naval_base;2872.00;9.50;1389.00;0.46;5505
1429;naval_base;2872.00;9.50;1389.00;0.46;5505
1431;naval_base;2872.00;9.50;1389.00;0.46;5505
1437;naval_base;2872.00;9.50;1389.00;0.46;5505
1460;naval_base;2872.00;9.50;1389.00;0.46;5505
1479;naval_base;2872.00;9.50;1389.00;0.46;5505
1484;naval_base;2872.00;9.50;1389.00;0.46;5505
1493;naval_base;2872.00;9.50;1389.00;0.46;5505
1500;naval_base;2872.00;9.50;1389.00;0.46;5505
1501;naval_base;2872.00;9.50;1389.00;0.46;5505
1505;naval_base;2872.00;9.50;1389.00;0.46;5505
1511;naval_base;2872.00;9.50;1389.00;0.46;5505
1512;naval_base;2872.00;9.50;1389.00;0.46;5505
1514;naval_base;2872.00;9.50;1389.00;0.46;5505
1515;naval_base;2872.00;9.50;1389.00;0.46;5505
1517;naval_base;2872.00;9.50;1389.00;0.46;5505
1518;naval_base;2872.00;9.50;1389.00;0.46;5505
1532;naval_base;2872.00;9.50;1389.00;0.46;5505
1540;naval_base;2872.00;9.50;1389.00;0.46;5505
1543;naval_base;2872.00;9.50;1389.00;0.46;5505
1546;naval_base;2872.00;9.50;1389.00;0.46;5505
1547;naval_base;2872.00;9.50;1389.00;0.46;5505
1556;naval_base;2872.00;9.50;1389.00;0.46;5505
1565;naval_base;2872.00;9.50;1389.00;0.46;5505
1574;naval_base;2872.00;9.50;1389.00;0.46;5505
1576;naval_base;2872.00;9.50;1389.00;0.46;5505
1584;naval_base;2872.00;9.50;1389.00;0.46;5505
1589;naval_base;2872.00;9.50;1389.00;0.46;5505
1594;naval_base;2872.00;9.50;1389.00;0.46;5505
1611;naval_base;2872.00;9.50;1389.00;0.46;5505
1619;naval_base;2872.00;9.50;1389.00;0.46;5505
1624;naval_base;2872.00;9.50;1389.00;0.46;5505
1629;naval_base;2872.00;9.50;1389.00;0.46;5505
1639;naval_base;2872.00;9.50;1389.00;0.46;5505
1642;naval_base;2872.00;9.50;1389.00;0.46;5505
1644;naval_base;2872.00;9.50;1389.00;0.46;5505
1648;naval_base;2872.00;9.50;1389.00;0.46;5505
1649;naval_base;2872.00;9.50;1389.00;0.46;5505
1652;naval_base;2872.00;9.50;1389.00;0.46;5505
1659;naval_base;2872.00;9.50;1389.00;0.46;5505
1664;naval_base;2872.00;9.50;1389.00;0.46;5505
1671;naval_base;2872.00;9.50;1389.00;0.46;5505
1680;naval_base;2872.00;9.50;1389.00;0.46;5505
1685;naval_base;2872.00;9.50;1389.00;0.46;5505
1704;naval_base;2872.00;9.50;1389.00;0.46;5505
1712;naval_base;2872.00;9.50;1389.00;0.46;5505
1713;naval_base;2872.00;9.50;1389.00;0.46;5505
1718;naval_base;2872.00;9.50;1389.00;0.46;5505
1726;naval_base;2872.00;9.50;1389.00;0.46;5505
1733;naval_base;2872.00;9.50;1389.00;0.46;5505
1742;naval_base;2872.00;9.50;1389.00;0.46;5505
1750;naval_base;2872.00;9.50;1389.00;0.46;5505
1755;naval_base;2872.00;9.50;1389.00;0.46;5505
1759;naval_base;2872.00;9.50;1389.00;0.46;5505
1763;naval_base;2872.00;9.50;1389.00;0.46;5505
1765;naval_base;2872.00;9.50;1389.00;0.46;5505
1768;naval_base;2872.00;9.50;1389.00;0.46;5505
1773;naval_base;2872.00;9.50;1389.00;0.46;5505
1777;naval_base;2872.00;9.50;1389.00;0.46;5505
1779;naval_base;2872.00;9.50;1389.00;0.46;5505
1780;naval_base;2872.00;9.50;1389.00;0.46;5505
1788;naval_base;2872.00;9.50;1389.00;0.46;5505
1801;naval_base;2872.00;9.50;1389.00;0.46;5505
1804;naval_base;2872.00;9.50;1389.00;0.46;5505
1808;naval_base;2872.00;9.50;1389.00;0.46;5505
1814;naval_base;2872.00;9.50;1389.00;0.46;5505
1820;naval_base;2872.00;9.50;1389.00;0.46;5505
1823;naval_base;2872.00;9.50;1389.00;0.46;5505
1824;naval_base;2872.00;9.50;1389.00;0.46;5505
1830;naval_base;2872.00;9.50;1389.00;0.46;5505
1833;naval_base;2872.00;9.50;1389.00;0.46;5505
1839;naval_base;2872.00;9.50;1389.00;0.46;5505
1841;naval_base;2872.00;9.50;1389.00;0.46;5505
1850;naval_base;2872.00;9.50;1389.00;0.46;5505
1856;naval_base;2872.00;9.50;1389.00;0.46;5505
1860;naval_base;2872.00;9.50;1389.00;0.46;5505
1863;naval_base;2872.00;9.50;1389.00;0.46;5505
1880;naval_base;2872.00;9.50;1389.00;0.46;5505
1892;naval_base;2872.00;9.50;1389.00;0.46;5505
1904;naval_base;2872.00;9.50;1389.00;0.46;5505
1909;naval_base;2872.00;9.50;1389.00;0.46;5505
1920;naval_base;2872.00;9.50;1389.00;0.46;5505
1944;naval_base;2872.00;9.50;1389.00;0.46;5505
1947;naval_base;2872.00;9.50;1389.00;0.46;5505
1955;naval_base;2872.00;9.50;1389.00;0.46;5505
1966;naval_base;2872.00;9.50;1389.00;0.46;5505
1973;naval_base;2872.00;9.50;1389.00;0.46;5505
1977;naval_base;2872.00;9.50;1389.00;0.46;5505
2021;naval_base;2872.00;9.50;1389.00;0.46;5505
2029;naval_base;2872.00;9.50;1389.00;0.46;5505
2031;naval_base;2872.00;9.50;1389.00;0.46;5505
2035;naval_base;2872.00;9.50;1389.00;0.46;5505
2038;naval_base;2872.00;9.50;1389.00;0.46;5505
2042;naval_base;2872.00;9.50;1389.00;0.46;5505
2051;naval_base;2872.00;9.50;1389.00;0.46;5505
2059;naval_base;2872.00;9.50;1389.00;0.46;5505
2069;naval_base;2872.00;9.50;1389.00;0.46;5505
2072;naval_base;2872.00;9.50;1389.00;0.46;5505
2085;naval_base;2872.00;9.50;1389.00;0.46;5505
2095;naval_base;2872.00;9.50;1389.00;0.46;5505
2103;naval_base;2872.00;9.50;1389.00;0.46;5505
2156;naval_base;2872.00;9.50;1389.00;0.46;5505
2161;naval_base;2872.00;9.50;1389.00;0.46;5505
2166;naval_base;2872.00;9.50;1389.00;0.46;5505
2175;naval_base;2872.00;9.50;1389.00;0.46;5505
2183;naval_base;2872.00;9.50;1389.00;0.46;5505
2189;naval_base;2872.00;9.50;1389.00;0.46;5505
2191;naval_base;2872.00;9.50;1389.00;0.46;5505
2193;naval_base;2872.00;9.50;1389.00;0.46;5505
2196;naval_base;2872.00;9.50;1389.00;0.46;5505
2197;naval_base;2872.00;9.50;1389.00;0.46;5505
2201;naval_base;2872.00;9.50;1389.00;0.46;5505
2202;naval_base;2872.00;9.50;1389.00;0.46;5505
2203;naval_base;2872.00;9.50;1389.00;0.46;5505
2211;naval_base;2872.00;9.50;1389.00;0.46;5505
2219;naval_base;2872.00;9.50;1389.00;0.46;5505
2225;naval_base;2872.00;9.50;1389.00;0.46;5505
2227;naval_base;2872.00;9.50;1389.00;0.46;5505
2407;naval_base;2872.00;9.50;1389.00;0.46;5505
2489;naval_base;2872.00;9.50;1389.00;0.46;5505
2947;naval_base;2872.00;9.50;1389.00;0.46;5505
2995;naval_base;2872.00;9.50;1389.00;0.46;5505
3008;naval_base;2872.00;9.50;1389.00;0.46;5505
3016;naval_base;2872.00;9.50;1389.00;0.46;5505
3018;naval_base;2872.00;9.50;1389.00;0.46;5505
3034;naval_base;2872.00;9.50;1389.00;0.46;5505
3040;naval_base;2872.00;9.50;1389.00;0.46;5505
3045;naval_base;2872.00;9.50;1389.00;0.46;5505
3048;naval_base;2872.00;9.50;1389.00;0.46;5505
3058;naval_base;2872.00;9.50;1389.00;0.46;5505
3061;naval_base;2872.00;9.50;1389.00;0.46;5505
3080;naval_base;2872.00;9.50;1389.00;0.46;5505
3082;naval_base;2872.00;9.50;1389.00;0.46;5505
3083;naval_base;2872.00;9.50;1389.00;0.46;5505
3088;naval_base;2872.00;9.50;1389.00;0.46;5505
3090;naval_base;2872.00;9.50;1389.00;0.46;5505
3092;naval_base;2872.00;9.50;1389.00;0.46;5505
3096;naval_base;2872.00;9.50;1389.00;0.46;5505
3113;naval_base;2872.00;9.50;1389.00;0.46;5505
3114;naval_base;2872.00;9.50;1389.00;0.46;5505
3117;naval_base;2872.00;9.50;1389.00;0.46;5505
3121;naval_base;2872.00;9.50;1389.00;0.46;5505
3122;naval_base;2872.00;9.50;1389.00;0.46;5505
3132;naval_base;2872.00;9.50;1389.00;0.46;5505
3145;naval_base;2872.00;9.50;1389.00;0.46;5505
3147;naval_base;2872.00;9.50;1389.00;0.46;5505
3150;naval_base;2872.00;9.50;1389.00;0.46;5505
3151;naval_base;2872.00;9.50;1389.00;0.46;5505
3152;naval_base;2872.00;9.50;1389.00;0.46;5505
3159;naval_base;2872.00;9.50;1389.00;0.46;5505
3161;naval_base;2872.00;9.50;1389.00;0.46;5505
3168;naval_base;2872.00;9.50;1389.00;0.46;5505
3169;naval_base;2872.00;9.50;1389.00;0.46;5505
3170;naval_base;2872.00;9.50;1389.00;0.46;5505
3171;naval_base;2872.00;9.50;1389.00;0.46;5505
3172;naval_base;2872.00;9.50;1389.00;0.46;5505
3178;naval_base;2872.00;9.50;1389.00;0.46;5505
3182;naval_base;2872.00;9.50;1389.00;0.46;5505
3188;naval_base;2872.00;9.50;1389.00;0.46;5505
3189;naval_base;2872.00;9.50;1389.00;0.46;5505
3192;naval_base;2872.00;9.50;1389.00;0.46;5505
3208;naval_base;2872.00;9.50;1389.00;0.46;5505
3211;naval_base;2872.00;9.50;1389.00;0.46;5505
3231;naval_base;2872.00;9.50;1389.00;0.46;5505
3242;naval_base;2872.00;9.50;1389.00;0.46;5505
3274;naval_base;2872.00;9.50;1389.00;0.46;5505
3287;naval_base;2872.00;9.50;1389.00;0.46;5505
3296;naval_base;2872.00;9.50;1389.00;0.46;5505
3305;naval_base;2872.00;9.50;1389.00;0.46;5505
3307;naval_base;2872.00;9.50;1389.00;0.46;5505
3314;naval_base;2872.00;9.50;1389.00;0.46;5505
3319;naval_base;2872.00;9.50;1389.00;0.46;5505
3325;naval_base;2872.00;9.50;1389.00;0.46;5505
3338;naval_base;2872.00;9.50;1389.00;0.46;5505
3359;naval_base;2872.00;9.50;1389.00;0.46;5505
3368;naval_base;2872.00;9.50;1389.00;0.46;5505
3373;naval_base;2872.00;9.50;1389.00;0.46;5505
3379;naval_base;2872.00;9.50;1389.00;0.46;5505
3380;naval_base;2872.00;9.50;1389.00;0.46;5505
3396;naval_base;2872.00;9.50;1389.00;0.46;5505
3401;naval_base;2872.00;9.50;1389.00;0.46;5505
3456;naval_base;2872.00;9.50;1389.00;0.46;5505
3463;naval_base;2872.00;9.50;1389.00;0.46;5505
3481;naval_base;2872.00;9.50;1389.00;0.46;5505
3498;naval_base;2872.00;9.50;1389.00;0.46;5505
3525;naval_base;2872.00;9.50;1389.00;0.46;5505
3552;naval_base;2872.00;9.50;1389.00;0.46;5505
3579;naval_base;2872.00;9.50;1389.00;0.46;5505
3644;naval_base;2872.00;9.50;1389.00;0.46;5505
3651;naval_base;2872.00;9.50;1389.00;0.46;5505
3691;naval_base;2872.00;9.50;1389.00;0.46;5505
3698;naval_base;2872.00;9.50;1389.00;0.46;5505
3701;naval_base;2872.00;9.50;1389.00;0.46;5505
3706;naval_base;2872.00;9.50;1389.00;0.46;5505
3714;naval_base;2872.00;9.50;1389.00;0.46;5505
3721;naval_base;2872.00;9.50;1389.00;0.46;5505
3722;naval_base;2872.00;9.50;1389.00;0.46;5505
3732;naval_base;2872.00;9.50;1389.00;0.46;5505
3738;naval_base;2872.00;9.50;1389.00;0.46;5505
3739;naval_base;2872.00;9.50;1389.00;0.46;5505
3753;naval_base;2872.00;9.50;1389.00;0.46;5505
3761;naval_base;2872.00;9.50;1389.00;0.46;5505
3783;naval_base;2872.00;9.50;1389.00;0.46;5505
3790;naval_base;2872.00;9.50;1389.00;0.46;5505
3800;naval_base;2872.00;9.50;1389.00;0.46;5505
3844;naval_base;2872.00;9.50;1389.00;0.46;5505
3851;naval_base;2872.00;9.50;1389.00;0.46;5505
3852;naval_base;2872.00;9.50;1389.00;0.46;5505
3857;naval_base;2872.00;9.50;1389.00;0.46;5505
3861;naval_base;2872.00;9.50;1389.00;0.46;5505
3864;naval_base;2872.00;9.50;1389.00;0.46;5505
3866;naval_base;2872.00;9.50;1389.00;0.46;5505
3868;naval_base;2872.00;9.50;1389.00;0.46;5505
3873;naval_base;2872.00;9.50;1389.00;0.46;5505
3884;naval_base;2872.00;9.50;1389.00;0.46;5505
3900;naval_base;2872.00;9.50;1389.00;0.46;5505
3901;naval_base;2872.00;9.50;1389.00;0.46;5505
3917;naval_base;2872.00;9.50;1389.00;0.46;5505
3924;naval_base;2872.00;9.50;1389.00;0.46;5505
3928;naval_base;2872.00;9.50;1389.00;0.46;5505
3943;naval_base;2872.00;9.50;1389.00;0.46;5505
3946;naval_base;2872.00;9.50;1389.00;0.46;5505
3957;naval_base;2872.00;9.50;1389.00;0.46;5505
3962;naval_base;2872.00;9.50;1389.00;0.46;5505
3966;naval_base;2872.00;9.50;1389.00;0.46;5505
3968;naval_base;2872.00;9.50;1389.00;0.46;5505
3973;naval_base;2872.00;9.50;1389.00;0.46;5505
3982;naval_base;2872.00;9.50;1389.00;0.46;5505
3988;naval_base;2872.00;9.50;1389.00;0.46;5505
3995;naval_base;2872.00;9.50;1389.00;0.46;5505
4008;naval_base;2872.00;9.50;1389.00;0.46;5505
4013;naval_base;2872.00;9.50;1389.00;0.46;5505
4023;naval_base;2872.00;9.50;1389.00;0.46;5505
4027;naval_base;2872.00;9.50;1389.00;0.46;5505
